movie_title,color,director_name,actor_2_name,gross,genres,actor_1_name,movie_imdb_link,language,country,budget,title_year,movie_facebook_likes
Hurricane Streets , Black and White,Morgan J. Freeman,Heather Matarazzo,334041,Crime|Drama|Romance,Edie Falco,http://www.imdb.com/title/tt0119338/?ref_=fn_tt_tt_1,English,USA,500000,1997,51
Never Again ,Color,Eric Schaeffer,Bill Duke,295468,Comedy|Romance,Peter Dinklage,http://www.imdb.com/title/tt0244094/?ref_=fn_tt_tt_1,English,USA,500000,2001,139
Civil Brand ,Color,Neema Barnette,LisaRaye McCoy,243347,Crime|Drama|Thriller,Monica Calhoun,http://www.imdb.com/title/tt0326806/?ref_=fn_tt_tt_1,English,USA,500000,2002,86
Lonesome Jim ,Color,Steve Buscemi,Seymour Cassel,154077,Comedy|Drama,Kevin Corrigan,http://www.imdb.com/title/tt0385056/?ref_=fn_tt_tt_1,English,USA,500000,2005,238
Drinking Buddies ,Color,Joe Swanberg,Anna Kendrick,342936,Comedy|Drama|Romance,Olivia Wilde,http://www.imdb.com/title/tt2265398/?ref_=fn_tt_tt_1,English,USA,,2013,0
Deceptive Practice: The Mysteries and Mentors of Ricky Jay ,Color,Molly Bernstein,Ricky Jay,151389,Documentary,David Mamet,http://www.imdb.com/title/tt2654360/?ref_=fn_tt_tt_1,English,USA,500000,2012,590
Seven Samurai , Black and White,Akira Kurosawa,Minoru Chiaki,269061,Action|Adventure|Drama,Takashi Shimura,http://www.imdb.com/title/tt0047478/?ref_=fn_tt_tt_1,Japanese,Japan,2000000,1954,11000
The Other Dream Team ,Color,Marius A. Markevicius,Greg Speirs,133778,Documentary|Sport,Tommy Sheppard,http://www.imdb.com/title/tt1606829/?ref_=fn_tt_tt_1,English,USA,500000,2012,0
Johnny Suede , Black and White,Tom DiCillo,Tina Louise,,Comedy|Music|Romance,Brad Pitt,http://www.imdb.com/title/tt0104567/?ref_=fn_tt_tt_1,English,Switzerland,500000,1991,344
Finishing the Game: The Search for a New Bruce Lee ,Color,Justin Lin,Jake Sandvig,52850,Comedy,Monique Gabriela Curnen,http://www.imdb.com/title/tt0843850/?ref_=fn_tt_tt_1,English,USA,500000,2007,155
Rubber ,Color,Quentin Dupieux,Jack Plotnick,98017,Comedy|Fantasy|Horror,Haley Ramm,http://www.imdb.com/title/tt1612774/?ref_=fn_tt_tt_1,English,France,500000,2010,46000
Home ,Color,Tim Johnson,Matt Jones,177343675,Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi,Jim Parsons,http://www.imdb.com/title/tt2224026/?ref_=fn_tt_tt_1,English,USA,135000000,2015,26000
Kiss the Bride ,Color,C. Jay Cox,Amber Benson,31937,Comedy|Romance,Tori Spelling,http://www.imdb.com/title/tt0893346/?ref_=fn_tt_tt_1,English,USA,500000,2007,60
The Slaughter Rule ,Color,Alex Smith,Clea DuVall,13134,Drama|Sport,Ryan Gosling,http://www.imdb.com/title/tt0266971/?ref_=fn_tt_tt_1,English,USA,500000,2002,183
Monsters ,Color,Gareth Edwards,Whitney Able,237301,Drama|Sci-Fi|Thriller,Scoot McNairy,http://www.imdb.com/title/tt1470827/?ref_=fn_tt_tt_1,English,UK,500000,2010,19000
The Californians ,Color,Jonathan Parker,Joanne Whalley,,Drama,Keith Carradine,http://www.imdb.com/title/tt0377043/?ref_=fn_tt_tt_1,English,USA,,2005,29
The Living Wake ,Color,Sol Tryon,Ann Dowd,12055,Comedy,Jim Gaffigan,http://www.imdb.com/title/tt0489212/?ref_=fn_tt_tt_1,English,USA,500000,2007,339
Detention of the Dead ,Color,Alex Craig Mann,Christa B. Allen,1332,Comedy|Horror,Justin Chon,http://www.imdb.com/title/tt1865346/?ref_=fn_tt_tt_1,English,USA,500000,2012,898
Crazy Stone ,Color,Hao Ning,Zheng Xu,,Comedy|Crime,Bo Huang,http://www.imdb.com/title/tt0843270/?ref_=fn_tt_tt_1,Mandarin,China,3000000,2006,23
Scott Walker: 30 Century Man ,Color,Stephen Kijak,Jacques Brel,,Biography|Documentary|Music,Brian Eno,http://www.imdb.com/title/tt0486541/?ref_=fn_tt_tt_1,English,UK,500000,2006,808
Everything Put Together ,Color,Marc Forster,Alan Ruck,,Drama,Radha Mitchell,http://www.imdb.com/title/tt0228277/?ref_=fn_tt_tt_1,English,USA,100000,2000,22
Good Kill ,Color,Andrew Niccol,Zoë Kravitz,316842,Drama|Thriller,Bruce Greenwood,http://www.imdb.com/title/tt3297330/?ref_=fn_tt_tt_1,English,USA,,2014,0
Insomnia Manica ,Color,Daston Kalili,Rai Alexandra,,Thriller,Daston Kalili,http://www.imdb.com/title/tt0455556/?ref_=fn_tt_tt_1,English,USA,500000,2005,0
The Outrageous Sophie Tucker ,Color,William Gazecki,Bruce Vilanch,,Documentary,Carol Channing,http://www.imdb.com/title/tt2825768/?ref_=fn_tt_tt_1,English,USA,500000,2014,16
Now Is Good ,Color,Ol Parker,Olivia Williams,,Drama|Romance,Jeremy Irvine,http://www.imdb.com/title/tt1937264/?ref_=fn_tt_tt_1,English,UK,,2012,0
Girls Gone Dead ,Color,Michael Hoffman Jr.,John McGlothlin,,Comedy|Horror,Vincent Chimato,http://www.imdb.com/title/tt1884318/?ref_=fn_tt_tt_1,English,USA,500000,2012,0
America Is Still the Place ,Color,Patrick Gilles,Dylan Baker,,History,Emma Caulfield,http://www.imdb.com/title/tt3417110/?ref_=fn_tt_tt_1,English,USA,,2015,337
Subconscious ,Color,Georgia Hilton,Tim Abell,,Action|Mystery|Thriller,Mike Beckingham,http://www.imdb.com/title/tt2909932/?ref_=fn_tt_tt_1,English,USA,,2015,353
Crossroads ,Color,Tamra Davis,Katherine Boecher,37188667,Comedy|Drama,Britney Spears,http://www.imdb.com/title/tt0275022/?ref_=fn_tt_tt_1,English,USA,12000000,2002,0
Enter Nowhere ,Color,Jack Heller,Katherine Waterston,,Mystery|Thriller,Shaun Sipos,http://www.imdb.com/title/tt1631707/?ref_=fn_tt_tt_1,English,USA,500000,2011,701
The King of Najayo ,Color,Fernando Baez Mella,Christian Alvarez,,Crime|Drama,Manny Perez,http://www.imdb.com/title/tt2275671/?ref_=fn_tt_tt_1,Spanish,Dominican Republic,500000,2012,126
Fight to the Finish ,Color,Warren Sheppard,Randy Jay Burrell,,Action|Romance|Sport,Jennifer Hale,http://www.imdb.com/title/tt3152288/?ref_=fn_tt_tt_1,English,USA,150000,2016,381
Alleluia! The Devil's Carnival ,Color,Darren Lynn Bousman,Barry Bostwick,,Horror|Musical,Paul Sorvino,http://www.imdb.com/title/tt3892618/?ref_=fn_tt_tt_1,English,USA,500000,2016,707
The Sound and the Shadow ,Color,Justin Paul Miller,Jennifer Landa,,Comedy|Mystery|Thriller,Mary Kate Wiles,http://www.imdb.com/title/tt2190180/?ref_=fn_tt_tt_1,English,USA,,2014,70
Rodeo Girl ,Color,Joel Paul Reisig,Joel Paul Reisig,,Family,Carrie Bradstreet,http://www.imdb.com/title/tt4062896/?ref_=fn_tt_tt_1,English,USA,500000,2016,0
Born to Fly: Elizabeth Streb vs. Gravity ,Color,Catherine Gund,Sarah Callan,21199,Action|Biography|Documentary|Sport,Elizabeth Streb,http://www.imdb.com/title/tt2246526/?ref_=fn_tt_tt_1,English,USA,500000,2014,44
The Little Ponderosa Zoo ,Color,Luke Dye,Jeff Delaney,,Family,Mike Stanley,http://www.imdb.com/title/tt3846442/?ref_=fn_tt_tt_1,English,USA,500000,2016,9
Oz the Great and Powerful ,Color,Sam Raimi,Mila Kunis,234903076,Adventure|Family|Fantasy,Tim Holmes,http://www.imdb.com/title/tt1623205/?ref_=fn_tt_tt_1,English,USA,215000000,2013,60000
The Toxic Avenger ,Color,Michael Herz,Mark Torgl,,Action|Comedy|Horror|Sci-Fi,Patrick Kilpatrick,http://www.imdb.com/title/tt0090190/?ref_=fn_tt_tt_1,English,USA,475000,1984,0
Straight Out of Brooklyn ,Color,Matty Rich,George T. Odom,2712293,Crime|Drama,Lawrence Gilliard Jr.,http://www.imdb.com/title/tt0102989/?ref_=fn_tt_tt_1,English,USA,450000,1991,123
Bloody Sunday ,Color,Paul Greengrass,Nicholas Farrell,768045,Drama|History|War,James Nesbitt,http://www.imdb.com/title/tt0280491/?ref_=fn_tt_tt_1,English,UK,2000000,2002,0
Diamond Ruff ,Color,Alec Asten,Dennis L.A. White,,Action,Luis Sanchez,http://www.imdb.com/title/tt2111292/?ref_=fn_tt_tt_1,English,USA,500000,2015,62
Conversations with Other Women ,Color,Hans Canosa,Thomas Lennon,379122,Comedy|Drama|Romance,Olivia Wilde,http://www.imdb.com/title/tt0435623/?ref_=fn_tt_tt_1,English,UK,450000,2005,0
Poultrygeist: Night of the Chicken Dead ,Color,Lloyd Kaufman,Lloyd Kaufman,23000,Comedy|Horror|Musical,John Karyus,http://www.imdb.com/title/tt0462485/?ref_=fn_tt_tt_1,English,USA,500000,2006,0
Mutual Friends ,Color,Matthew Watts,Cheyenne Jackson,,Comedy|Romance,Jennifer Lafleur,http://www.imdb.com/title/tt2112209/?ref_=fn_tt_tt_1,English,USA,450000,2013,31
42nd Street , Black and White,Lloyd Bacon,Dick Powell,2300000,Comedy|Musical|Romance,Ginger Rogers,http://www.imdb.com/title/tt0024034/?ref_=fn_tt_tt_1,English,USA,439000,1933,439
Rise of the Entrepreneur: The Search for a Better Way ,Color,Joe Kenemore,Jack Canfield,,Documentary,Bob Proctor,http://www.imdb.com/title/tt4273494/?ref_=fn_tt_tt_1,English,USA,450000,2014,460
Metropolitan ,Color,Whit Stillman,Taylor Nichols,2938208,Comedy|Drama|Romance,Chris Eigeman,http://www.imdb.com/title/tt0100142/?ref_=fn_tt_tt_1,English,USA,225000,1990,865
As It Is in Heaven ,Color,Kay Pollak,Frida Hallgren,9910,Comedy|Drama|Music|Romance,Michael Nyqvist,http://www.imdb.com/title/tt0382330/?ref_=fn_tt_tt_1,Swedish,Sweden,25000000,2004,0
Roadside ,Color,Eric England,Ace Marrero,,Drama|Horror|Mystery|Thriller,Jack E. Curenton,http://www.imdb.com/title/tt1958007/?ref_=fn_tt_tt_1,English,USA,,2013,61
Napoleon Dynamite ,Color,Jared Hess,Diedrich Bader,44540956,Comedy,Jon Heder,http://www.imdb.com/title/tt0374900/?ref_=fn_tt_tt_1,English,USA,400000,2004,0
Blue Ruin ,Color,Jeremy Saulnier,Eve Plumb,258113,Crime|Drama|Thriller,Devin Ratray,http://www.imdb.com/title/tt2359024/?ref_=fn_tt_tt_1,English,USA,1066167,2013,0
Paranormal Activity ,Color,Oren Peli,Ashley Palmer,107917283,Horror,Micah Sloat,http://www.imdb.com/title/tt1179904/?ref_=fn_tt_tt_1,English,USA,15000,2007,12000
Dogtown and Z-Boys , Black and White,Stacy Peralta,Jay Adams,1293295,Documentary|Sport,Tony Alva,http://www.imdb.com/title/tt0275309/?ref_=fn_tt_tt_1,English,USA,,2001,0
Monty Python and the Holy Grail ,Color,Terry Gilliam,Michael Palin,1229197,Adventure|Comedy|Fantasy,Eric Idle,http://www.imdb.com/title/tt0071853/?ref_=fn_tt_tt_1,English,UK,229575,1975,14000
Quinceañera ,Color,Richard Glatzer,Jesse Garcia,1689999,Drama,Emily Rios,http://www.imdb.com/title/tt0451176/?ref_=fn_tt_tt_1,Spanish,USA,400000,2006,426
Gory Gory Hallelujah ,Color,Sue Corcoran,Sue Corcoran,11798,Comedy|Fantasy|Horror|Musical,Tony Doupe,http://www.imdb.com/title/tt0396041/?ref_=fn_tt_tt_1,English,USA,100000,2003,39
Heroes             ,Color,,Masi Oka,,Drama|Fantasy|Sci-Fi|Thriller,Sendhil Ramamurthy,http://www.imdb.com/title/tt0813715/?ref_=fn_tt_tt_1,English,USA,,,0
Tarnation ,Color,Jonathan Caouette,Jonathan Caouette,592014,Biography|Documentary,Greg Ayres,http://www.imdb.com/title/tt0390538/?ref_=fn_tt_tt_1,English,USA,218,2003,754
I Want Your Money ,Color,Ray Griggs,Chris Cox,425899,Documentary,Bill Farmer,http://www.imdb.com/title/tt1560957/?ref_=fn_tt_tt_1,English,USA,400000,2010,638
Love in the Time of Monsters ,Color,Matt Jackson,Paul Elia,,Comedy|Horror,Kane Hodder,http://www.imdb.com/title/tt2403415/?ref_=fn_tt_tt_1,English,USA,500000,2014,194
The Beyond , Black and White,Lucio Fulci,David Warbeck,126387,Horror,Catriona MacColl,http://www.imdb.com/title/tt0082307/?ref_=fn_tt_tt_1,Italian,Italy,400000,1981,2000
Home Movies             ,Color,,Ron Lynch,,Animation|Comedy|Drama,Brendon Small,http://www.imdb.com/title/tt0197159/?ref_=fn_tt_tt_1,English,USA,,,526
What Happens in Vegas ,Color,Tom Vaughan,Andrew Daly,80276912,Comedy|Romance,Treat Williams,http://www.imdb.com/title/tt1033643/?ref_=fn_tt_tt_1,English,USA,35000000,2008,0
The Dark Hours ,Color,Paul Fox,Jeff Seymour,,Horror|Thriller,Dov Tiefenbach,http://www.imdb.com/title/tt0402249/?ref_=fn_tt_tt_1,English,Canada,500000,2005,166
My Beautiful Laundrette ,Color,Stephen Frears,Roshan Seth,,Comedy|Drama|Romance,Saeed Jaffrey,http://www.imdb.com/title/tt0091578/?ref_=fn_tt_tt_1,English,UK,650000,1985,0
Fabled , Black and White,Ari Kirschenbaum,Adam LeFevre,25918,Drama|Horror|Mystery|Thriller,R. Brandon Johnson,http://www.imdb.com/title/tt0299863/?ref_=fn_tt_tt_1,English,USA,,2002,7
Show Me ,Color,Cassandra Nicolaou,Michelle Nolden,,Drama|Thriller,Katharine Isabelle,http://www.imdb.com/title/tt0414510/?ref_=fn_tt_tt_1,French,Canada,900000,2004,12
Cries & Whispers ,Color,Ingmar Bergman,Ingrid Thulin,,Drama,Liv Ullmann,http://www.imdb.com/title/tt0069467/?ref_=fn_tt_tt_1,Swedish,Sweden,400000,1972,0
Intolerance: Love's Struggle Throughout the Ages , Black and White,D.W. Griffith,Mae Marsh,,Drama|History|War,Lillian Gish,http://www.imdb.com/title/tt0006864/?ref_=fn_tt_tt_1,,USA,385907,1916,691
Trekkies ,Color,Roger Nygard,DeForest Kelley,617172,Documentary,Walter Koenig,http://www.imdb.com/title/tt0120370/?ref_=fn_tt_tt_1,English,USA,375000,1997,672
The Broadway Melody , Black and White,Harry Beaumont,Bessie Love,2808000,Musical|Romance,Anita Page,http://www.imdb.com/title/tt0019729/?ref_=fn_tt_tt_1,English,USA,379000,1929,167
The Evil Dead ,Color,Sam Raimi,Betsy Baker,,Fantasy|Horror,Ted Raimi,http://www.imdb.com/title/tt0083907/?ref_=fn_tt_tt_1,English,USA,375000,1981,12000
Maniac ,Color,Franck Khalfoun,Nora Arnezeder,12843,Horror|Thriller,America Olivo,http://www.imdb.com/title/tt2103217/?ref_=fn_tt_tt_1,English,France,6000000,2012,0
Censored Voices ,Color,Mor Loushy,,34151,Documentary|History,Amos Oz,http://www.imdb.com/title/tt3457376/?ref_=fn_tt_tt_1,Hebrew,Israel,450000,2015,111
Murderball ,Color,Henry Alex Rubin,Joe Bishop,1523883,Documentary|Sport,Mark Zupan,http://www.imdb.com/title/tt0436613/?ref_=fn_tt_tt_1,English,USA,1750211,2005,0
American Ninja 2: The Confrontation ,Color,Sam Firstenberg,Steve James,4000000,Action|Drama,Michael Dudikoff,http://www.imdb.com/title/tt0092548/?ref_=fn_tt_tt_1,English,USA,350000,1987,583
51 Birch Street ,Color,Doug Block,Ellen Block,84689,Documentary,Carol Block,http://www.imdb.com/title/tt0468442/?ref_=fn_tt_tt_1,English,Germany,,2005,70
Revolution             ,Color,,Tracy Spiridakos,,Action|Adventure|Drama|Sci-Fi,Billy Burke,http://www.imdb.com/title/tt2070791/?ref_=fn_tt_tt_1,English,USA,,,17000
Rotor DR1 ,Color,Chad Kapper,Natalie Welch,,Family|Sci-Fi,Tom E. Nicholson,http://www.imdb.com/title/tt4162992/?ref_=fn_tt_tt_1,English,USA,350000,2015,240
Halloween ,Color,John Carpenter,Donald Pleasence,47000000,Horror|Thriller,Jamie Lee Curtis,http://www.imdb.com/title/tt0077651/?ref_=fn_tt_tt_1,English,USA,300000,1978,12000
12 Angry Men , Black and White,Sidney Lumet,Lee J. Cobb,,Crime|Drama,Jack Warden,http://www.imdb.com/title/tt0050083/?ref_=fn_tt_tt_1,English,USA,350000,1957,40000
My Dog Tulip ,Color,Paul Fierlinger,Peter Gerety,246574,Animation|Drama,Isabella Rossellini,http://www.imdb.com/title/tt0843358/?ref_=fn_tt_tt_1,English,USA,,2009,675
It Happened One Night , Black and White,Frank Capra,Alan Hale,,Comedy|Romance,Claudette Colbert,http://www.imdb.com/title/tt0025316/?ref_=fn_tt_tt_1,English,USA,325000,1934,0
Dogtooth ,Color,Yorgos Lanthimos,Mary Tsoni,110197,Drama|Thriller,Angeliki Papoulia,http://www.imdb.com/title/tt1379182/?ref_=fn_tt_tt_1,Greek,Greece,,2009,13000
Tupac: Resurrection ,Color,Lauren Lazin,Gary Coleman,7707563,Biography|Documentary|Music,James Cagney,http://www.imdb.com/title/tt0343121/?ref_=fn_tt_tt_1,English,USA,,2003,0
Tumbleweeds ,Color,Gavin O'Connor,Janet McTeer,1281176,Comedy|Drama,Kimberly J. Brown,http://www.imdb.com/title/tt0161023/?ref_=fn_tt_tt_1,English,USA,312000,1999,121
The Prophecy ,Color,Gregory Widen,Adam Goldberg,16115878,Action|Fantasy|Horror|Mystery|Thriller,Viggo Mortensen,http://www.imdb.com/title/tt0114194/?ref_=fn_tt_tt_1,English,USA,8000000,1995,0
When the Cat's Away ,Color,Cédric Klapisch,Zinedine Soualem,1652472,Comedy|Romance,Simon Abkarian,http://www.imdb.com/title/tt0115856/?ref_=fn_tt_tt_1,French,France,300000,1996,166
Pieces of April ,Color,Peter Hedges,Adrian Martinez,2360184,Comedy|Drama,Oliver Platt,http://www.imdb.com/title/tt0311648/?ref_=fn_tt_tt_1,English,USA,300000,2003,0
The Big Swap ,Color,Niall Johnson,Mark Caven,,Drama,Kevin Howarth,http://www.imdb.com/title/tt0118717/?ref_=fn_tt_tt_1,English,UK,,1998,29
Old Joy ,Color,Kelly Reichardt,Lucy,255352,Drama,Daniel London,http://www.imdb.com/title/tt0468526/?ref_=fn_tt_tt_1,English,USA,300000,2006,594
Wendy and Lucy ,Color,Kelly Reichardt,Lucy,856942,Drama,John Robinson,http://www.imdb.com/title/tt1152850/?ref_=fn_tt_tt_1,English,USA,200000,2008,0
3 Backyards ,Color,Eric Mendelsohn,Edie Falco,,Drama,Embeth Davidtz,http://www.imdb.com/title/tt1314190/?ref_=fn_tt_tt_1,English,USA,300000,2010,92
Pierrot le Fou ,Color,Jean-Luc Godard,Anna Karina,,Crime|Drama|Romance,Jean-Paul Belmondo,http://www.imdb.com/title/tt0059592/?ref_=fn_tt_tt_1,French,France,300000,1965,2000
Sisters in Law ,Color,Florence Ayisi,Beatrice Ntuba,32631,Documentary,Vera Ngassa,http://www.imdb.com/title/tt0474361/?ref_=fn_tt_tt_1,English,Cameroon,,2005,50
Ayurveda: Art of Being ,Color,Pan Nalin,,16892,Documentary,,http://www.imdb.com/title/tt0221809/?ref_=fn_tt_tt_1,English,India,300000,2001,379
Nothing But a Man , Black and White,Michael Roemer,Gloria Foster,12438,Drama|Romance,Yaphet Kotto,http://www.imdb.com/title/tt0058414/?ref_=fn_tt_tt_1,English,USA,160000,1964,363
"First Love, Last Rites ",Color,Jesse Peretz,Eli Marienthal,40542,Drama|Romance,Robert John Burke,http://www.imdb.com/title/tt0128214/?ref_=fn_tt_tt_1,English,USA,300000,1997,26
Fighting Tommy Riley ,Color,Eddie O'Flaherty,Eddie Jones,5199,Drama|Sport,Don Wallace,http://www.imdb.com/title/tt0366444/?ref_=fn_tt_tt_1,English,USA,200000,2004,30
Royal Kill ,Color,Babar Ahmed,Alexander Wraith,,Action|Thriller,Lalaine,http://www.imdb.com/title/tt0421237/?ref_=fn_tt_tt_1,English,USA,350000,2009,53
Across the Universe ,Color,Julie Taymor,T.V. Carpio,24343673,Drama|Fantasy|Musical|Romance,Jim Sturgess,http://www.imdb.com/title/tt0445922/?ref_=fn_tt_tt_1,English,USA,45000000,2007,14000
The Looking Glass ,Color,John D. Hancock,Elizabeth Stenholt,1711,Drama|Music,Trish Basinger,http://www.imdb.com/title/tt2912776/?ref_=fn_tt_tt_1,English,USA,,2015,175
Death Race 2000 ,Color,Paul Bartel,David Carradine,,Action|Comedy|Sci-Fi|Sport,Sylvester Stallone,http://www.imdb.com/title/tt0072856/?ref_=fn_tt_tt_1,English,USA,300000,1975,0
Locker 13 ,Color,Bruce Dellis,Ricky Schroder,2468,Thriller,Tatyana Ali,http://www.imdb.com/title/tt1241226/?ref_=fn_tt_tt_1,English,USA,300000,2014,261
Midnight Cabaret ,,Pece Dingo,Wilhelm von Homburg,,Horror,Michael Des Barres,http://www.imdb.com/title/tt0100146/?ref_=fn_tt_tt_1,English,USA,,1990,4
Anderson's Cross ,Color,Jerome Elston Scott,Joanna Cassidy,,Comedy|Drama|Romance,Taran Killam,http://www.imdb.com/title/tt0393049/?ref_=fn_tt_tt_1,English,USA,300000,2010,7
Bizarre ,Color,Étienne Faure,Pierre Prieur,,Drama|Musical|Romance,Rumi Missabu,http://www.imdb.com/title/tt3904272/?ref_=fn_tt_tt_1,English,France,500000,2015,114
Graduation Day ,Color,Herb Freed,Carmen Argenziano,,Horror|Mystery,Linnea Quigley,http://www.imdb.com/title/tt0082467/?ref_=fn_tt_tt_1,English,USA,250000,1981,249
Some Guy Who Kills People ,Color,Jack Perez,Barry Bostwick,,Comedy|Crime|Drama|Horror|Mystery|Thriller,Kevin Corrigan,http://www.imdb.com/title/tt1568341/?ref_=fn_tt_tt_1,English,USA,300000,2011,0
Compliance ,Color,Craig Zobel,Matt Servitto,318622,Biography|Crime|Drama|Thriller,Dreama Walker,http://www.imdb.com/title/tt1971352/?ref_=fn_tt_tt_1,English,USA,270000,2012,0
Chasing Amy ,Color,Kevin Smith,Ethan Suplee,12006514,Comedy|Drama|Romance,Matt Damon,http://www.imdb.com/title/tt0118842/?ref_=fn_tt_tt_1,English,USA,250000,1997,0
Lovely & Amazing ,Color,Nicole Holofcener,Brenda Blethyn,4186931,Comedy|Drama|Romance,Aunjanue Ellis,http://www.imdb.com/title/tt0258273/?ref_=fn_tt_tt_1,English,USA,250000,2001,169
Death Calls ,Color,Ken Del Conte,Robert Miano,,Action|Adventure|Mystery|Romance|Thriller,Hector Echavarria,http://www.imdb.com/title/tt1328873/?ref_=fn_tt_tt_1,English,USA,290000,2010,16
Better Luck Tomorrow ,Color,Justin Lin,Jason Tobin,3799339,Crime|Drama|Romance,Parry Shen,http://www.imdb.com/title/tt0280477/?ref_=fn_tt_tt_1,English,USA,250000,2002,661
The Incredibly True Adventure of Two Girls in Love ,Color,Maria Maggenti,Laurel Holloman,1977544,Comedy|Drama|Romance,Nicole Ari Parker,http://www.imdb.com/title/tt0113416/?ref_=fn_tt_tt_1,English,USA,250000,1995,423
Chuck & Buck ,Color,Miguel Arteta,Mike White,1050600,Comedy|Drama,Lupe Ontiveros,http://www.imdb.com/title/tt0200530/?ref_=fn_tt_tt_1,English,USA,250000,2000,170
American Desi ,Color,Piyush Dinker Pandya,Rizwan Manji,902835,Comedy|Drama|Romance,Purva Bedi,http://www.imdb.com/title/tt0203289/?ref_=fn_tt_tt_1,English,USA,250000,2001,133
Amidst the Devil's Wings ,Color,Daniel Columbie,Nicholas Simmons,,Action|Crime|Drama,Keri Maletto,http://www.imdb.com/title/tt3976258/?ref_=fn_tt_tt_1,English,USA,300000,2014,17
Cube ,Color,Vincenzo Natali,Julian Richings,489220,Mystery|Sci-Fi|Thriller,David Hewlett,http://www.imdb.com/title/tt0123755/?ref_=fn_tt_tt_1,English,Canada,365000,1997,11000
Love and Other Catastrophes ,Color,Emma-Kate Croghan,Frances O'Connor,212285,Comedy|Romance,Radha Mitchell,http://www.imdb.com/title/tt0116931/?ref_=fn_tt_tt_1,English,Australia,250000,1996,46
I Married a Strange Person! ,Color,Bill Plympton,Bill Martone,203134,Animation|Comedy|Drama|Fantasy|Sci-Fi,Charis Michelsen,http://www.imdb.com/title/tt0119346/?ref_=fn_tt_tt_1,English,USA,250000,1997,178
November ,Color,Greg Harrison,Anne Archer,191309,Drama|Mystery|Thriller,Amir Talai,http://www.imdb.com/title/tt0368089/?ref_=fn_tt_tt_1,English,USA,150000,2004,98
